OFFENSE,YEAR,STREET,LAT,LON
ROBBERY,2012,WASHINGTON ST,42.28779636,-71.07120956
ROBBERY,2012,PATTERSON WY,42.33162135,-71.05101457
ROBBERY,2012,HUBBARD ST,42.31620136,-71.10537955
ROBBERY,2012,WHITMAN ST,42.28702136,-71.07707955
ROBBERY,2012,WHITE ST,42.38051134,-71.03612957
ROBBERY,2012,MCLELLAN ST,42.30041136,-71.08469956
ROBBERY,2012,MARTIN LUTHER KING BLVD,42.32021635,-71.08878955
ROBBERY,2012,WAINWRIGHT ST,42.29037636,-71.06705456
ROBBERY,2012,CHILD ST,42.30676636,-71.11389955
ROBBERY,2012,BAILEY ST,42.28474136,-71.06457957
ROBBERY,2012,HARVARD ST,42.28205831,-71.09995903
ROBBERY,2012,GLADSTONE ST,42.38941442,-71.00572922
ROBBERY,2012,MALLET ST,42.29048136,-71.05760957
ROBBERY,2012,WARREN ST,42.31576135,-71.08314456
ROBBERY,2012,AMERICAN LEGION HY,42.28774136,-71.10679955
ROBBERY,2012,MARION ST,42.37500134,-71.03418957
ROBBERY,2012,DORCHESTER ST,42.33080135,-71.05447957
ROBBERY,2012,CENTRE ST,42.32275156,-71.10004452
ROBBERY,2012,ASHMONT ST,42.28534136,-71.06548957
ROBBERY,2012,BOYLSTON ST,42.35237134,-71.06490456
ROBBERY,2012,MAYFIELD ST,42.31671135,-71.05938957
ROBBERY,2012,ERNST ST,42.31830635,-71.09937455
ROBBERY,2012,HARVARD ST,42.29809635,-71.07592456
ROBBERY,2012,TROTTER CT,42.33614135,-71.08162456
ROBBERY,2012,HEMENWAY ST,42.34669672,-71.08917287
ROBBERY,2012,ADAMS ST,42.30656135,-71.06205456
ROBBERY,2012,AMERICAN LEGION HY,42.29815136,-71.08701956
ROBBERY,2012,GORDON AV,42.25636137,-71.12609955
ROBBERY,2012,CHESTERTON ST,42.33003461,-71.07091631
ROBBERY,2012,ROUND HILL ST,42.32438136,-71.10498955
ROBBERY,2012,HOWARD AV,42.31407635,-71.07524956
ROBBERY,2012,SOUTHERN AV,42.29026136,-71.07474456
ROBBERY,2012,CHELSEA ST,42.37258821,-71.03566427
ROBBERY,2012,FULLER ST,42.2836616,-71.06589348
ROBBERY,2012,BRUNSWICK ST,42.31089636,-71.08006455
ROBBERY,2012,BENNINGTON ST,42.37648634,-71.03477458
ROBBERY,2012,HILLSIDE ST,42.32985135,-71.10046955
ROBBERY,2012,SUDAN ST,42.31667136,-71.05540456
ROBBERY,2012,ARMSTRONG ST,42.32122635,-71.10432955
ROBBERY,2012,GORDON ST,42.31042635,-71.10846455
ROBBERY,2012,FOREST ST,42.32651135,-71.07738956
ROBBERY,2012,PARKER HILL AV,42.32868135,-71.10176455
ROBBERY,2012,TREMONT ST,42.35435802,-71.0637575
ROBBERY,2012,BENNINGTON ST,42.37805634,-71.03047458
ROBBERY,2012,MASSACHUSETTS AV,42.33325635,-71.07289955
ROBBERY,2012,ST STEPHEN ST,42.34221135,-71.08706955
ROBBERY,2012,WELLSMERE RD,42.27885636,-71.13313954
ROBBERY,2012,W NEWTON ST,42.34316135,-71.07853956
ROBBERY,2012,MASSACHUSETTS AV,42.32634635,-71.06646456
ROBBERY,2012,ADAMS ST,42.29141136,-71.05724957
ROBBERY,2012,ALMONT ST,42.28120136,-71.09789955
ROBBERY,2012,BREMEN ST,42.37478134,-71.03204958
ROBBERY,2012,TEMPLE PL,42.35515135,-71.06203955
ROBBERY,2012,BOYLSTON ST,42.31601136,-71.10279955
ROBBERY,2012,RESERVATION RD,42.25428137,-71.13393954
ROBBERY,2012,WASHINGTON ST,42.31614635,-71.09793955
ROBBERY,2012,CROWN POINT DR,42.25752627,-71.14750833
ROBBERY,2012,CHARLES ST,42.30054739,-71.06143409
ROBBERY,2012,WALNUT PARK,42.31564135,-71.09648954
ROBBERY,2012,IMRIE RD,42.35260635,-71.13884953
ROBBERY,2012,MARLBOROUGH ST,42.35138635,-71.08412456
ROBBERY,2012,HAZELTON ST,42.28069131,-71.09622017
ROBBERY,2012,MAGNOLIA ST,42.31895135,-71.06968957
ROBBERY,2012,BROOKLEY RD,42.30292636,-71.10592454
ROBBERY,2012,MAVERICK SQ,42.36897634,-71.03941457
ROBBERY,2012,ALBANY ST,42.33390135,-71.07292956
ROBBERY,2012,BOWDOIN AV,42.30089405,-71.07427992
ROBBERY,2012,GREENWOOD ST,42.29805635,-71.07966956
ROBBERY,2012,WARREN ST,42.32902662,-71.08341206
ROBBERY,2012,HAROLD ST,42.31449136,-71.09134956
ROBBERY,2012,BUNKER HILL ST,42.37816134,-71.06025956
ROBBERY,2012,SAVIN HILL AV,42.31176135,-71.05401956
ROBBERY,2012,WESTVILLE ST,42.30011498,-71.07108061
ROBBERY,2012,WENONAH ST,42.31313734,-71.08508439
ROBBERY,2012,BOYLSTON ST,42.35006135,-71.07737956
ROBBERY,2012,TREMONT ST,42.35307228,-71.06434623
ROBBERY,2012,WHITFIELD ST,42.29002405,-71.07331249
ROBBERY,2012,CHELSEA ST,42.38076134,-71.02614958
ROBBERY,2012,FAYWOOD AV,42.39214002,-71.00887398
ROBBERY,2012,LINCOLN ST,42.35090135,-71.05852957
ROBBERY,2012,RIVER ST,42.26953722,-71.09075535
ROBBERY,2012,TREMONT ST,42.33870135,-71.08145456
ROBBERY,2012,PETERBOROUGH ST,42.34279135,-71.10070455
ROBBERY,2012,WELLINGTON HILL ST,42.28052646,-71.09479858
ROBBERY,2012,WHEATLAND AV,42.29283136,-71.07618956
ROBBERY,2012,TALBOT AV,42.29112136,-71.07512956
ROBBERY,2012,BRUNSWICK ST,42.31089636,-71.08006455
ROBBERY,2012,WASHINGTON ST,42.33382141,-71.08029642
ROBBERY,2012,DORCHESTER AV,42.29943135,-71.06040956
ROBBERY,2012,OLNEY ST,42.30547136,-71.06997957
ROBBERY,2012,MERIDIAN ST,42.37431134,-71.03905457
ROBBERY,2012,DUDLEY ST,42.31735135,-71.06583456
ROBBERY,2012,HUNTINGTON AV,42.3412472,-71.08694938
ROBBERY,2012,MONSIGNOR PATRICK J LYDON WAY,42.28923136,-71.05894957
ROBBERY,2012,WASHINGTON ST,42.28180636,-71.13309954
ROBBERY,2012,NIXON ST,42.29379818,-71.065065
ROBBERY,2012,WEBLEY ST,42.35218635,-71.13715454
ROBBERY,2012,COMMONWEALTH AV,42.35059925,-71.11237501
ROBBERY,2012,RAYMOND ST,42.36148634,-71.13345954
ROBBERY,2012,BAILEY ST,42.28337636,-71.07010957
ROBBERY,2012,WINTER ST,42.35553634,-71.06071956
ROBBERY,2012,STUART ST,42.35091634,-71.06343956
ROBBERY,2012,FULLER ST,42.2836616,-71.06589348
ROBBERY,2012,AMERICAN LEGION HY,42.28181109,-71.11552289
ROBBERY,2012,MASSACHUSETTS AV,42.35085135,-71.08950955
ROBBERY,2012,TREMONT ST,42.35691134,-71.06149456
ROBBERY,2012,ADAMS ST,42.30199635,-71.06005956
ROBBERY,2012,HEMENWAY ST,42.34459135,-71.08970955
ROBBERY,2012,ROXBURY ST,42.33019135,-71.09045955
ROBBERY,2012,BULLARD ST,42.30174251,-71.07462624
ROBBERY,2012,WASHINGTON ST,42.34868134,-71.06401456
ROBBERY,2012,NATIONAL ST,42.3342048,-71.04670982
ROBBERY,2012,WASHINGTON ST,42.35471135,-71.06121957
ROBBERY,2012,CENTRAL SQ,42.37468775,-71.03891217
ROBBERY,2012,E SPRINGFIELD ST,42.33602135,-71.07518455
ROBBERY,2012,HARRISON AV,42.35055135,-71.06148957
ROBBERY,2012,DORCHESTER AV,42.29859136,-71.06065957
ROBBERY,2012,W EIGHTH ST,42.33422135,-71.05281456
ROBBERY,2012,WARREN ST,42.32220635,-71.08208955
ROBBERY,2012,OLD COLONY AV,42.32710135,-71.05254957
ROBBERY,2012,GLADSTONE ST,42.38913565,-71.00171995
ROBBERY,2012,E 8TH ST,42.33123135,-71.04836957
ROBBERY,2012,BRUNSWICK ST,42.31089636,-71.08006455
ROBBERY,2012,DORCHESTER AV,42.28261636,-71.06518956
ROBBERY,2012,NORWELL ST,42.30027181,-71.07883611
ROBBERY,2012,JERSEY ST,42.34240635,-71.09675455
ROBBERY,2012,ATLANTIC AV,42.36419135,-71.05106957
ROBBERY,2012,MASSACHUSETTS AV,42.34283135,-71.08498955
ROBBERY,2012,CRANDALL ST,42.28094137,-71.12697955
ROBBERY,2012,BURBANK ST,42.34459135,-71.08970955
ROBBERY,2012,ERIE ST,42.30134136,-71.08287956
ROBBERY,2012,OCONNOR WY,42.32685135,-71.05594957
ROBBERY,2012,HEATH ST,42.32654395,-71.10650315
ROBBERY,2012,CALLENDER ST,42.28846136,-71.08256956
ROBBERY,2012,BLUE HILL AV,42.30100135,-71.08583956
ROBBERY,2012,BREMEN ST,42.37346134,-71.03357458
ROBBERY,2012,PROSPECT ST,42.37638134,-71.05858957
ROBBERY,2012,HUNTINGTON AV,42.33323135,-71.10919955
ROBBERY,2012,SUDAN ST,42.31667136,-71.05540456
ROBBERY,2012,GENEVA AV,42.30573383,-71.0778418
ROBBERY,2012,HALLECK ST,42.33278135,-71.09510955
ROBBERY,2012,VALLAR RD,42.39262966,-71.00843603
ROBBERY,2012,BLUE HILL AV,42.30743135,-71.08382956
ROBBERY,2012,TREMONT ST,42.35691134,-71.06149456
ROBBERY,2012,FLAHERTY WY,42.33791635,-71.05310956
ROBBERY,2012,FREMONT ST,42.27094136,-71.09191955
ROBBERY,2012,RUGGLES ST,42.33446119,-71.08802827
ROBBERY,2012,TREMONT ST,42.35644135,-71.06197957
ROBBERY,2012,BOYLSTON ST,42.35235135,-71.06457956
ROBBERY,2012,WASHINGTON ST,42.33676635,-71.07665456
ROBBERY,2012,HOLWORTHY ST,42.31617349,-71.08920463
ROBBERY,2012,BAIRD ST,42.28590136,-71.09327956
ROBBERY,2012,WASHINGTON ST,42.27911636,-71.06970456
ROBBERY,2012,MAXWELL ST,42.2821823,-71.07792306
ROBBERY,2012,BROMFIELD ST,42.35650134,-71.05983956
ROBBERY,2012,TREMONT ST,42.34412135,-71.07132956
ROBBERY,2012,BLUE HILL AV,42.30911635,-71.08283956
ROBBERY,2012,ASTORIA ST,42.28019636,-71.08690956
ROBBERY,2012,RIVER ST,42.27151137,-71.07631956
ROBBERY,2012,PRENTISS ST,42.33415135,-71.09469955
ROBBERY,2012,ARMINGTON ST,42.34998892,-71.14091642
ROBBERY,2012,BOYLSTON ST,42.35237134,-71.06490456
ROBBERY,2012,SAVIN HILL AV,42.31127531,-71.05314298
ROBBERY,2012,CENTRE ST,42.29393136,-71.06090957
ROBBERY,2012,DUDLEY ST,42.32047135,-71.07159456
ROBBERY,2012,RIVER ST,42.25591637,-71.12316455
ROBBERY,2012,AMERICAN LEGION HY,42.28181109,-71.11552289
ROBBERY,2012,WALES ST,42.29740215,-71.08525677
ROBBERY,2012,WARWICK ST,42.33650135,-71.08382955
ROBBERY,2012,MCLELLAN ST,42.30005635,-71.08429455
ROBBERY,2012,HOMESTEAD ST,42.31121103,-71.08915114
ROBBERY,2012,FRANKLIN HILL AV,42.29489136,-71.09019455
ROBBERY,2012,PARK ST,42.29904136,-71.05907957
ROBBERY,2012,GAINSBOROUGH ST,42.34240149,-71.08891603
ROBBERY,2012,WASHINGTON ST,42.33139635,-71.08233956
ROBBERY,2012,MASSACHUSETTS AV,42.33281635,-71.07256956
ROBBERY,2012,DORCHESTER AV,42.28434661,-71.06469145
ROBBERY,2012,LAWRENCE AV,42.31284636,-71.07842455
ROBBERY,2012,MONSIGNOR PATRICK J LYDON WAY,42.28867638,-71.06129458
ROBBERY,2012,SCHOOL ST,42.31440662,-71.09922659
ROBBERY,2012,KILBY ST,42.35895135,-71.05592957
ROBBERY,2012,ADAMS ST,42.29930136,-71.05815957
ROBBERY,2012,ANNUNCIATION RD,42.33495566,-71.09373917
ROBBERY,2012,MASSACHUSETTS AV,42.33695135,-71.07746962
ROBBERY,2012,PARIS ST,42.37579134,-71.03371457
ROBBERY,2012,MASSACHUSETTS AV,42.32549135,-71.06574955
ROBBERY,2012,NEW WASHINGTON ST,42.30176136,-71.11212955
ROBBERY,2012,W BROADWAY,42.33794635,-71.04948457
ROBBERY,2012,TOWNSEND ST,42.31798136,-71.08952956
ROBBERY,2012,HAMMOND ST,42.33734135,-71.08393956
ROBBERY,2012,BISMARCK ST,42.26975779,-71.09972963
ROBBERY,2012,W 4TH ST,42.33706135,-71.05018957
ROBBERY,2012,E BERKELEY ST,42.34395135,-71.06592957
ROBBERY,2012,MOSELEY ST,42.31971993,-71.05516712
ROBBERY,2012,RUGGLES ST,42.33155135,-71.08336455
ROBBERY,2012,BLUE HILL AV,42.30100135,-71.08583956
ROBBERY,2012,W BROADWAY,42.33843409,-71.0502471
ROBBERY,2012,SEAVER ST,42.30869467,-71.09044998
ROBBERY,2012,HIGH ST,42.37647134,-71.06342957
ROBBERY,2012,ARCADIA ST,42.30083136,-71.06379957
ROBBERY,2012,GRANGER ST,42.30256636,-71.05724457
ROBBERY,2012,FLORIDA ST,42.28733136,-71.05817957
ROBBERY,2012,GENEVA AV,42.29965136,-71.06511957
ROBBERY,2012,ADAMS ST,42.30656135,-71.06205456
ROBBERY,2012,ST ALPHONSUS ST,42.33626135,-71.09909955
ROBBERY,2012,BLUE HILL AV,42.26896636,-71.09367456
ROBBERY,2012,BORDER ST,42.37789134,-71.03995957
ROBBERY,2012,WASHINGTON ST,42.34733135,-71.06439957
ROBBERY,2012,ST JAMES AV,42.34948134,-71.07618456
ROBBERY,2012,PARKER ST,42.33343135,-71.09595955
ROBBERY,2012,QUEENSBERRY ST,42.34254135,-71.09808455
ROBBERY,2012,COLUMBUS AV,42.31508135,-71.09746455
ROBBERY,2012,WALDEN ST,42.32474135,-71.10424455
ROBBERY,2012,HANCOCK ST,42.30967409,-71.06008082
ROBBERY,2012,GRANITE AV,42.27847004,-71.05397459
ROBBERY,2012,JERSEY ST,42.34240635,-71.09675455
ROBBERY,2012,GALLIVAN BL,42.27826136,-71.07577956
ROBBERY,2012,JOY ST,42.35831135,-71.06506957
ROBBERY,2012,LEROY ST,42.30092636,-71.06536957
ROBBERY,2012,DORCHESTER AV,42.31856635,-71.05672956
ROBBERY,2012,DRAPER ST,42.30285135,-71.06400956
ROBBERY,2012,RICHFIELD ST,42.30547136,-71.06997957
ROBBERY,2012,CHARLES ST,42.30054739,-71.06143409
ROBBERY,2012,HILLSIDE ST,42.33011906,-71.10136665
ROBBERY,2012,MURRAY AV,42.32178136,-71.07730956
ROBBERY,2012,AVENUE DE LAFAYETTE,42.35324634,-71.06101456
ROBBERY,2012,EDGERLY RD,42.34519135,-71.08760955
ROBBERY,2012,LATTIMORE CT,42.33667135,-71.08208956
ROBBERY,2012,GENEVA AV,42.30287635,-71.07057456
ROBBERY,2012,ATLANTIC AV,42.36160634,-71.05200456
ROBBERY,2012,BIRCH ST,42.28584136,-71.13119455
ROBBERY,2012,HOWARD AV,42.31373031,-71.07528343
ROBBERY,2012,SPENCER ST,42.29112136,-71.07512956
ROBBERY,2012,BRANNON HARRIS WY,42.33638635,-71.08020455
ROBBERY,2012,W CANTON ST,42.34332052,-71.07555652
ROBBERY,2012,W RUTLAND SQ,42.34264135,-71.07916956
ROBBERY,2012,DANFORTH ST,42.31918136,-71.10391955
ROBBERY,2012,HEATH ST,42.32642135,-71.10105955
ROBBERY,2012,BROMFIELD ST,42.35691634,-71.06073956
ROBBERY,2012,W BROADWAY,42.33614915,-71.0467171
ROBBERY,2012,DANFORTH ST,42.31865425,-71.10443256
ROBBERY,2012,DORCHESTER AV,42.29997635,-71.06024456
ROBBERY,2012,NORTHAMPTON ST,42.34016135,-71.08267955
ROBBERY,2012,BOYLSTON ST,42.35237134,-71.06490456
ROBBERY,2012,ROXBURY ST,42.32952424,-71.08529811
ROBBERY,2012,MERIDIAN ST,42.37199134,-71.03900957
ROBBERY,2012,CENTRAL SQ,42.37468775,-71.03891217
ROBBERY,2012,WINTHROP ST,42.32484135,-71.07868956
ROBBERY,2012,LONG AV,42.35030135,-71.13641954
ROBBERY,2012,PETERBOROUGH ST,42.34279135,-71.10070455
ROBBERY,2012,MASSACHUSETTS AV,42.33151135,-71.07083456
ROBBERY,2012,HECLA ST,42.30675215,-71.06028047
ROBBERY,2012,HARRISON AV,42.33152135,-71.08016956
ROBBERY,2012,THORNLEY ST,42.31415136,-71.05848956
ROBBERY,2012,HUNTINGTON AV,42.3325566,-71.11109868
ROBBERY,2012,COMMONWEALTH AV,42.35057135,-71.12981954
ROBBERY,2012,GREENVILLE ST,42.32723569,-71.08059616
ROBBERY,2012,TREMONT ST,42.35535484,-71.06310606
ROBBERY,2012,SARATOGA ST,42.37630634,-71.03719957
ROBBERY,2012,ST JAMES ST,42.32689635,-71.08639955
ROBBERY,2012,WASHINGTON ST,42.30832136,-71.08326956
ROBBERY,2012,PARK ST,42.35644135,-71.06197957
ROBBERY,2012,STUART ST,42.35105404,-71.0654846
ROBBERY,2012,TRENTON ST,42.38104134,-71.03071957
ROBBERY,2012,TREMONT ST,42.33722135,-71.08415455
ROBBERY,2012,SOUTH ST,42.28825636,-71.13164454
ROBBERY,2012,POLK ST,42.37994134,-71.06060456
ROBBERY,2012,BOSTON ST,42.32597135,-71.05881957
ROBBERY,2012,BUNKER HILL ST,42.37769134,-71.05892456
ROBBERY,2012,E COTTAGE ST,42.32005245,-71.06101624
ROBBERY,2012,FRANKFORT ST,42.36952134,-71.03544957
ROBBERY,2012,LINCOLN ST,42.29996136,-71.05881957
ROBBERY,2012,WESTLAND AV,42.34366135,-71.08800455
ROBBERY,2012,WEBLEY ST,42.34998892,-71.14091642
ROBBERY,2012,WESTERN AV,42.36337538,-71.13312909
ROBBERY,2012,KING ST,42.29205636,-71.06148457
ROBBERY,2012,E BERKELEY ST,42.34432135,-71.06699956
ROBBERY,2012,HYDE PARK AV,42.26701069,-71.12097728
ROBBERY,2012,E BERKELEY ST,42.34323635,-71.06345956
ROBBERY,2012,HEMENWAY ST,42.34322135,-71.09010955
ROBBERY,2012,ARBORWAY,42.30126842,-71.11058908
ROBBERY,2012,ADAMS ST,42.30199635,-71.06005956
ROBBERY,2012,E COTTAGE ST,42.32005245,-71.06101624
ROBBERY,2012,SOUTH ST,42.30552236,-71.11469913
ROBBERY,2012,SHAWMUT AV,42.34580135,-71.06630956
ROBBERY,2012,HORADAN WY,42.33495135,-71.10001955
ROBBERY,2012,RITCHIE ST,42.32206135,-71.09537955
ROBBERY,2012,WASHINGTON ST,42.34422635,-71.14380953
ROBBERY,2012,LONDON ST,42.37284134,-71.03944457
ROBBERY,2012,INTERVALE ST,42.30926135,-71.07422456
ROBBERY,2012,COMMONWEALTH AV,42.34867135,-71.14036954
ROBBERY,2012,TREMONT ST,42.33193579,-71.09381871
ROBBERY,2012,CAMDEN ST,42.33747731,-71.08062448
ROBBERY,2012,BOWDOIN ST,42.31114136,-71.06258957
ROBBERY,2012,MARION ST,42.37516134,-71.03445957
ROBBERY,2012,MALLET ST,42.29048136,-71.05760957
ROBBERY,2012,ST BOTOLPH ST,42.34478135,-71.08091956
ROBBERY,2012,FANEUIL ST,42.35562641,-71.15528981
ROBBERY,2012,HANCOCK ST,42.36023634,-71.06447456
ROBBERY,2012,COMMERCIAL ST,42.35950634,-71.05352956
ROBBERY,2012,WILDWOOD ST,42.28236936,-71.08971958
ROBBERY,2012,BOSTON ST,42.32658135,-71.05856456
ROBBERY,2012,CENTRE ST,42.29195636,-71.06581456
ROBBERY,2012,ELMWOOD ST,42.33082635,-71.09419955
ROBBERY,2012,ERIE ST,42.30317457,-71.07874159
ROBBERY,2012,BEACH ST,42.35104135,-71.05935957
ROBBERY,2012,DORCHESTER AV,42.30113135,-71.05990956
ROBBERY,2012,COMMONWEALTH AV,42.34398135,-71.14240454
ROBBERY,2012,MARION ST,42.37788134,-71.03707957
ROBBERY,2012,STANLEY ST,42.30942295,-71.06956642
ROBBERY,2012,E NEWTON ST,42.33763135,-71.07213956
ROBBERY,2012,WARD ST,42.33479135,-71.09501955
ROBBERY,2012,CHEROKEE ST,42.33097135,-71.10170955
ROBBERY,2012,HEMENWAY ST,42.34322135,-71.09010955
ROBBERY,2012,TREMONT ST,42.35000634,-71.06513456
ROBBERY,2012,WESTERLY ST,42.32311635,-71.10665954
ROBBERY,2012,SAMOSET ST,42.29146636,-71.06487456
ROBBERY,2012,COLUMBIA RD,42.30857469,-71.07480887
ROBBERY,2012,ASPINWALL RD,42.29123636,-71.07474956
ROBBERY,2012,DARTMOUTH ST,42.35084135,-71.07771956
ROBBERY,2012,BLUE HILL AV,42.28094136,-71.09263956
ROBBERY,2012,EMPIRE ST,42.35810135,-71.12757454
ROBBERY,2012,F ST,42.33579135,-71.04892957
ROBBERY,2012,LAGRANGE ST,42.35154635,-71.06352456
ROBBERY,2012,RIVER ST,42.26681702,-71.09568347
ROBBERY,2012,BARTLETT ST,42.32815841,-71.08817813
ROBBERY,2012,FIRTH RD,42.28863136,-71.12582955
ROBBERY,2012,WAVERLY ST,42.32132874,-71.08107438
ROBBERY,2012,AMERICAN LEGION HY,42.29297136,-71.09457956
ROBBERY,2012,NOTTINGHILL RD,42.34308537,-71.14952178
ROBBERY,2012,WESTLAND AV,42.34335135,-71.08570956
ROBBERY,2012,WASHINGTON ST,42.341015,-71.07023868
ROBBERY,2012,SOUTHWICK ST,42.29142136,-71.04908957
ROBBERY,2012,SUMMER ST,42.25636137,-71.12609955
ROBBERY,2012,BROOKWAY RD,42.29199136,-71.12008955
ROBBERY,2012,OREILLY WY,42.3778932,-71.05845334
ROBBERY,2012,NEW RUTHERFORD AV,42.37622134,-71.06914455
ROBBERY,2012,TREMONT ST,42.33722135,-71.08415455
ROBBERY,2012,DORCHESTER AV,42.29552635,-71.06154956
ROBBERY,2012,WARREN ST,42.31772135,-71.08208956
ROBBERY,2012,SCHUYLER ST,42.30837869,-71.085553
ROBBERY,2012,ARGYLE ST,42.28930136,-71.06600957
ROBBERY,2012,STUART ST,42.35103135,-71.06489957
ROBBERY,2012,COLUMBUS AV,42.33930135,-71.08330956
ROBBERY,2012,E 6TH ST,42.33311635,-71.03631457
ROBBERY,2012,COPELAND ST,42.32170135,-71.08190956
ROBBERY,2012,COLUMBUS AV,42.31382135,-71.09571455
ROBBERY,2012,WESTVILLE ST,42.29995136,-71.07229956
ROBBERY,2012,BOWDOIN ST,42.30366395,-71.07101432
ROBBERY,2012,WARREN ST,42.34986409,-71.14529739
ROBBERY,2012,RUGGLES ST,42.33205135,-71.08401956
ROBBERY,2012,JOHNNY CT,42.34777135,-71.06260957
ROBBERY,2012,ALBANY ST,42.34098135,-71.06348957
ROBBERY,2012,MATHER ST,42.29446666,-71.0642023
ROBBERY,2012,CHESTNUT AV,42.31837136,-71.10578955
ROBBERY,2012,DELHI ST,42.27721136,-71.08842956
ROBBERY,2012,PARKER ST,42.32914135,-71.09895955
ROBBERY,2012,HYDE PARK AV,42.29206136,-71.11777454
ROBBERY,2012,TROTTER CT,42.33614135,-71.08162456
ROBBERY,2012,CRESCENT AV,42.31914135,-71.05299956
ROBBERY,2012,BOWDOIN AV,42.30089405,-71.07427992
ROBBERY,2012,W BROADWAY,42.34130529,-71.0547108
ROBBERY,2012,WALNUT AV,42.32037635,-71.08701955
ROBBERY,2012,STUART ST,42.35095634,-71.06389956
ROBBERY,2012,MERCHANTS RW,42.35926634,-71.05553956
ROBBERY,2012,WASHINGTON ST,42.35170634,-71.06273456
ROBBERY,2012,PARIS CT,42.37642134,-71.03296957
ROBBERY,2012,CENTRE ST,42.32287135,-71.10172955
ROBBERY,2012,NORTHAMPTON ST,42.33394861,-71.07537988
ROBBERY,2012,BLUE HILL AV,42.31688136,-71.07806956
ROBBERY,2012,CARSON ST,42.31971049,-71.05420423
ROBBERY,2012,WARREN ST,42.31813635,-71.08187956
ROBBERY,2012,NORFOLK ST,42.28545136,-71.08042956
ROBBERY,2012,BOYLSTON ST,42.34326135,-71.10258955
ROBBERY,2012,GRAMPIAN WY,42.3104355,-71.04766881
ROBBERY,2012,WASHINGTON ST,42.29253135,-71.07178956
ROBBERY,2012,MARKET ST,42.35046074,-71.15265917
ROBBERY,2012,WASHINGTON ST,42.29718998,-71.07242184
ROBBERY,2012,MARYLAND ST,42.31161635,-71.05531957
ROBBERY,2012,UPTON ST,42.34241135,-71.07228455
ROBBERY,2012,BLUE HILL AV,42.29488136,-71.08802956
ROBBERY,2012,BRUNSWICK ST,42.30831635,-71.07599956
ROBBERY,2012,BLUE HILL AV,42.29488136,-71.08802956
ROBBERY,2012,ATLANTIC AV,42.35081682,-71.05637359
ROBBERY,2012,HORADAN WY,42.33399135,-71.09735955
ROBBERY,2012,BLUE HILL AV,42.26867137,-71.09379956
ROBBERY,2012,BAILEY ST,42.28460523,-71.06601901
ROBBERY,2012,PARK ST,42.29473136,-71.07644956
ROBBERY,2012,HOMESTEAD ST,42.31121103,-71.08915114
ROBBERY,2012,BAY ST,42.31061136,-71.05419957
ROBBERY,2012,PARKER ST,42.32412187,-71.10138271
ROBBERY,2012,CHENEY ST,42.30967968,-71.08581621
ROBBERY,2012,DARTMOUTH ST,42.34430135,-71.07445956
ROBBERY,2012,JOY ST,42.35741634,-71.06505956
ROBBERY,2012,COMMONWEALTH AV,42.35182135,-71.12087954
ROBBERY,2012,DANA AV,42.24458137,-71.11683955
ROBBERY,2012,DALE ST,42.32080635,-71.08440955
ROBBERY,2012,HUMBOLDT AV,42.31520635,-71.08783956
ROBBERY,2012,FRENCH ST,42.33073135,-71.09710455
ROBBERY,2012,KENWOOD ST,42.29257655,-71.068225
ROBBERY,2012,LEEDSVILLE ST,42.30516136,-71.05897957
ROBBERY,2012,WASHINGTON ST,42.30511635,-71.08019456
ROBBERY,2012,AMORY ST,42.32275156,-71.10004452
ROBBERY,2012,RIVER ST,42.25600785,-71.12180598
ROBBERY,2012,BLUE HILL AV,42.31904136,-71.07775956
ROBBERY,2012,WORCESTER ST,42.33854135,-71.07697956
ROBBERY,2012,BEAUMONT ST,42.28498636,-71.05894957
ROBBERY,2012,TUTTLE ST,42.31352063,-71.0536397
ROBBERY,2012,TOPLIFF ST,42.30374135,-71.06840456
ROBBERY,2012,SOUTHWOOD ST,42.31810136,-71.07967956
ROBBERY,2012,MARCELLA ST,42.32370135,-71.09568455
ROBBERY,2012,BEACON ST,42.35392635,-71.07802456
ROBBERY,2012,STOUGHTON ST,42.31563136,-71.06192957
ROBBERY,2012,REVERE ST,42.35953134,-71.06802456
ROBBERY,2012,WESTMORE RD,42.28277136,-71.09806455
ROBBERY,2012,SUMMER ST,42.35326134,-71.05711956
ROBBERY,2012,CENTRE ST,42.31880136,-71.11213955
ROBBERY,2012,AMERICAN LEGION HY,42.29297136,-71.09457956
ROBBERY,2012,D ST,42.33671135,-71.05331956
ROBBERY,2012,BRAY ST,42.31730136,-71.09832955
ROBBERY,2012,DUNBAR AV,42.28642636,-71.07163456
ROBBERY,2012,DARLINGTON ST,42.28862136,-71.07557956
ROBBERY,2012,COLUMBIA RD,42.30496635,-71.08107456
ROBBERY,2012,CORNELIA ST,42.33472635,-71.09852455
ROBBERY,2012,CALLENDER ST,42.28905058,-71.08000546
ROBBERY,2012,AUCKLAND ST,42.31199635,-71.05632957
ROBBERY,2012,POWELLTON RD,42.30451135,-71.08076455
ROBBERY,2012,MELVILLE AV,42.29512636,-71.06494456
ROBBERY,2012,STUART ST,42.35101634,-71.06464956
ROBBERY,2012,WASHINGTON ST,42.34284135,-71.06708957
ROBBERY,2012,SYDNEY ST,42.31623135,-71.05258957
ROBBERY,2012,QUINCY ST,42.30885635,-71.06601956
ROBBERY,2012,WASHINGTON ST,42.30381136,-71.11004955
ROBBERY,2012,WASHINGTON ST,42.34177635,-71.06858456
